arrival_s,class_name,input_tokens,cached_input_tokens,output_tokens,thinking_tokens,max_output_tokens,observed_latency_s
5348.441342106004,reasoning,1766,106,556,96,870,
5348.836876958861,rag,2830,509,183,0,653,
5349.5606011519185,chat,490,59,182,0,435,
5350.165240038382,chat,418,50,186,0,435,
5350.542038915771,chat,594,71,117,0,435,
5351.312008864841,chat,363,44,178,0,435,
5351.817589824616,chat,244,29,190,0,435,
5352.118749002214,chat,364,44,347,0,435,
5354.784421929612,chat,327,39,229,0,435,
5355.202161006263,rag,1281,231,244,0,653,
5356.260650809373,chat,499,60,266,0,435,
5356.965245246231,chat,297,36,184,0,435,
5357.006257785255,chat,467,56,175,0,435,
5357.50051610732,chat,528,63,186,0,435,
5357.5766837993915,chat,975,117,175,0,435,
5357.965053146507,rag,938,169,121,0,653,
5358.641907131211,chat,537,64,117,0,435,
5359.696199901186,reasoning,2426,146,444,173,870,
5359.761614000944,chat,756,91,150,0,435,
5359.92556187708,chat,739,89,91,0,435,
5359.93276762621,chat,1147,138,137,0,435,
5360.463448676238,chat,210,25,69,0,435,
5360.705980868661,chat,1055,127,231,0,435,
5360.818595464404,reasoning,812,49,508,280,870,
5361.315584340477,chat,757,91,170,0,435,
5361.998332902909,chat,503,259,102,0,435,
5362.345870830648,chat,594,71,170,0,435,
5362.7847404657705,rag,4948,3696,340,0,653,
5363.1440653493755,rag,1029,185,443,0,653,
5363.306017363613,rag,1762,317,529,0,653,
5363.502971444574,chat,887,106,187,0,435,
5363.665970129473,chat,492,59,219,0,435,
5364.845302874282,rag,3615,1868,226,0,653,
5365.022186892676,rag,697,125,166,0,653,
5365.034423916108,reasoning,2078,566,209,331,870,
5365.280416635391,rag,2007,361,105,0,653,
5365.55345244174,chat,430,52,360,0,435,
5365.712228724599,chat,712,85,178,0,435,
5365.782636195834,chat,1024,123,150,0,435,
5365.953275659289,reasoning,1614,97,282,267,870,
5367.861130921744,reasoning,1418,85,471,177,870,
5368.5799147393045,rag,661,119,289,0,653,
5368.830766485293,rag,505,91,206,0,653,
5370.182267194581,rag,1214,752,255,0,653,
5370.203122783606,chat,678,81,128,0,435,
5370.507830114729,chat,634,241,135,0,435,
5370.5233645599465,reasoning,1005,60,382,107,870,
5372.097088871594,chat,739,89,302,0,435,
5372.871420073105,chat,231,28,233,0,435,
5373.587549298534,chat,450,54,292,0,435,
5373.941311834153,rag,784,141,94,0,653,
5374.331917384769,chat,714,86,152,0,435,
5374.495716585964,chat,392,47,77,0,435,
5374.680739898752,chat,431,52,122,0,435,
5374.909819364512,rag,4924,886,196,0,653,
5375.0293552002195,chat,433,52,190,0,435,
5375.32031817939,rag,1243,994,132,0,653,
5375.418037233926,chat,408,49,132,0,435,
5376.345081047008,chat,732,88,201,0,435,
5376.5306368604515,chat,862,103,203,0,435,
5379.187626253055,reasoning,4164,250,632,220,870,
5379.9875348391015,reasoning,2548,355,291,439,870,
5380.50888182182,reasoning,1315,247,450,375,870,
5380.51959006434,chat,1055,127,69,0,435,
5381.80267737686,rag,1353,779,240,0,653,
5383.025349290021,reasoning,1034,62,293,536,870,
5383.978519799804,rag,1633,294,257,0,653,
5384.145920896226,chat,1605,193,188,0,435,
5384.160211294103,rag,1743,314,294,0,653,
5384.173896605538,chat,309,37,172,0,435,
5384.231129492196,reasoning,2744,165,415,190,870,
5384.659644585736,chat,586,70,66,0,435,
5385.075150873621,chat,808,97,100,0,435,
5385.076542591789,chat,472,285,216,0,435,
5385.22708866952,rag,1783,836,177,0,653,
5386.576812188133,chat,907,109,128,0,435,
5387.44008808716,chat,671,81,156,0,435,
5388.456455016819,reasoning,1681,101,486,101,870,
5389.9675754697455,chat,1065,128,85,0,435,
5390.768920742876,reasoning,4283,257,405,280,870,
5390.863985444203,rag,2687,484,339,0,653,
5391.459587674936,rag,2924,526,230,0,653,
5391.520475485485,rag,1572,283,288,0,653,
5391.854150965001,rag,1985,357,218,0,653,
5392.0442347724065,chat,683,82,105,0,435,
5393.342623109907,chat,696,84,207,0,435,
5393.504746336976,chat,952,114,277,0,435,
5393.514462657069,chat,510,61,102,0,435,
5393.706741421165,rag,3297,593,176,0,653,
5393.742686272771,reasoning,1040,62,290,146,870,
5394.411354751864,chat,431,52,381,0,435,
5395.275069500052,chat,630,76,122,0,435,
5395.81211198141,rag,1526,275,289,0,653,
5395.926475503507,chat,818,98,134,0,435,
5396.36010677888,chat,630,76,247,0,435,
5396.4529365255585,chat,457,271,137,0,435,
5396.595905058823,chat,765,322,71,0,435,
5396.721793336858,chat,358,43,250,0,435,
5396.725043866164,chat,968,116,232,0,435,
5397.113410433415,chat,683,82,152,0,435,
5397.2284073616875,rag,1368,246,215,0,653,
5397.736930024832,chat,670,80,184,0,435,
5398.22120491612,chat,460,55,148,0,435,
5398.908923491135,chat,1225,147,111,0,435,
5399.176118987377,chat,393,47,185,0,435,
5399.926945943434,rag,1262,227,373,0,653,
5400.368065510866,chat,510,61,94,0,435,
5401.846587864566,chat,509,61,206,0,435,
5401.916739518515,reasoning,2028,357,377,222,870,
5402.098022717219,rag,2075,374,171,0,653,
5402.104700917372,chat,549,66,151,0,435,
5402.708141949767,rag,1069,855,139,0,653,
5403.1280115708005,rag,3672,661,194,0,653,
5403.468207837359,chat,774,93,130,0,435,
5403.7343845551195,chat,497,304,154,0,435,
5403.969646160022,chat,433,52,187,0,435,
5404.916073302917,rag,1381,249,339,0,653,
5404.954655537861,chat,660,79,150,0,435,
5405.865182991476,rag,3035,1451,263,0,653,
5405.893991827685,rag,2425,436,276,0,653,
5406.351051013612,chat,846,483,227,0,435,
5407.091622477883,chat,377,45,158,0,435,
5407.358521838473,rag,3728,671,197,0,653,
5407.519433830765,chat,399,219,167,0,435,
5407.520992503509,chat,757,91,214,0,435,
5407.5702392008525,chat,466,56,226,0,435,
5407.82601399885,chat,715,351,115,0,435,
5408.063256259338,chat,781,94,104,0,435,
5408.186175908525,rag,2686,1614,317,0,653,
5408.411759593725,reasoning,1115,67,172,306,870,
5409.133286222988,chat,495,275,181,0,435,
5410.24583482838,reasoning,646,39,385,339,870,
5410.495399531351,chat,481,58,117,0,435,
5412.09206131686,rag,1327,239,162,0,653,
5412.537126613143,rag,2074,373,231,0,653,
5413.3183342108105,rag,1150,207,260,0,653,
5413.684049775136,rag,1909,984,196,0,653,
5414.215136040953,chat,357,43,118,0,435,
5414.3533626883445,chat,598,72,227,0,435,
5415.44756360896,reasoning,896,54,491,497,870,
5416.689370362236,rag,2226,401,164,0,653,
5417.4131940463685,reasoning,1011,255,356,222,870,
5418.389452349243,rag,684,123,138,0,653,
5419.610585034119,rag,2559,461,275,0,653,
5419.7688882022585,rag,923,166,375,0,653,
5419.901937592238,rag,2731,492,189,0,653,
5420.67599341571,reasoning,4108,1086,316,437,870,
5420.922171653088,chat,431,52,258,0,435,
5421.105634977778,chat,454,54,145,0,435,
5421.191526351635,chat,987,118,260,0,435,
5421.4224033525725,chat,384,46,205,0,435,
5421.453507357487,chat,839,101,185,0,435,
5422.070562968897,chat,661,336,187,0,435,
5422.469737612693,chat,574,215,210,0,435,
5422.8270209836455,chat,693,83,226,0,435,
5423.1487545425725,rag,1555,280,304,0,653,
5423.59629203364,chat,551,66,86,0,435,
5424.375840220993,rag,2189,394,121,0,653,
5425.39376242582,chat,681,82,142,0,435,
5425.526838854748,reasoning,1248,330,380,127,870,
5425.7789061355,chat,636,76,410,0,435,
5425.819317434586,rag,2237,403,276,0,653,
5426.555841713973,chat,1050,126,259,0,435,
5426.581185863918,rag,2765,498,380,0,653,
5427.001368784053,chat,531,64,210,0,435,
5428.001769299616,reasoning,1165,70,612,120,870,
5429.340007434474,chat,737,239,116,0,435,
5430.006157998962,reasoning,2642,159,379,653,870,
5430.141906223488,chat,276,33,78,0,435,
5431.2307192636135,chat,332,153,72,0,435,
5431.377885599904,rag,1263,677,281,0,653,
5432.773802961956,reasoning,5162,310,421,200,870,
5433.042850191015,chat,483,58,181,0,435,
5433.465565721664,chat,922,111,131,0,435,
5433.820715363166,reasoning,2648,159,351,138,870,
5434.1278570877375,chat,429,51,75,0,435,
5435.196582860686,reasoning,3349,201,270,165,870,
5435.366197137219,rag,3881,699,239,0,653,
5436.045002722388,chat,750,90,172,0,435,
5436.726491265465,rag,1531,276,143,0,653,
5436.794292668187,rag,2216,399,507,0,653,
5437.020560730989,rag,1130,203,401,0,653,
5437.351721483823,chat,581,70,185,0,435,
5439.148151155528,rag,1115,201,244,0,653,
5439.772928996537,chat,945,113,276,0,435,
5439.83529560043,reasoning,1582,95,276,163,870,
5440.274906132701,reasoning,878,53,458,304,870,
5440.7925169851,rag,844,152,221,0,653,
5440.987129859454,chat,1091,131,227,0,435,
5441.348145486645,chat,510,61,85,0,435,
5441.46090353158,chat,526,63,358,0,435,
5441.878210106586,rag,1197,215,207,0,653,
5441.924799135414,chat,935,564,203,0,435,
5442.005231507071,chat,641,77,189,0,435,
5442.914596239763,reasoning,351,21,289,291,870,
5443.044124773716,reasoning,3920,235,539,85,870,
5443.399923165054,chat,426,51,141,0,435,
5443.970535400402,reasoning,1833,110,646,290,870,
5444.1306919445515,chat,647,78,86,0,435,
5444.323030267084,chat,596,72,184,0,435,
5444.448050113042,rag,1720,310,224,0,653,
5445.449795364792,chat,590,71,318,0,435,
5446.301488659326,chat,433,240,202,0,435,
5446.497908640565,rag,1170,814,197,0,653,
5447.283184254747,reasoning,2386,143,598,138,870,
5448.326799578636,rag,1443,260,171,0,653,
5448.579125430145,reasoning,4431,266,226,178,870,
5449.590400974191,chat,1174,654,129,0,435,
5450.326778150063,chat,687,82,271,0,435,
5451.630250462346,chat,675,81,126,0,435,
5451.738801763679,chat,229,27,94,0,435,
5452.031176240274,reasoning,953,208,427,270,870,
5452.909043704694,chat,774,93,122,0,435,
5453.505201749791,reasoning,1486,89,341,347,870,
5453.688152109848,chat,250,30,94,0,435,
5453.7976283369135,chat,662,79,101,0,435,
5454.122604554024,chat,447,54,112,0,435,
5454.254486383789,chat,934,112,151,0,435,
5454.644683840257,rag,512,92,216,0,653,
5454.964963711117,reasoning,2588,155,254,567,870,
5455.247560250565,chat,663,80,129,0,435,
5455.470852320269,reasoning,2445,147,466,364,870,
5455.725072727532,reasoning,1052,63,246,146,870,
5455.826503639342,rag,3445,620,206,0,653,
5456.074019292834,reasoning,2183,131,390,497,870,
5456.08821460207,chat,419,50,91,0,435,
5456.352781997287,chat,334,40,226,0,435,
5456.737064589841,chat,359,204,215,0,435,
5457.7668672326445,chat,263,32,103,0,435,
5458.353218398981,chat,194,23,121,0,435,
5458.752373296314,reasoning,1524,258,320,162,870,
5459.077777674227,chat,1573,189,142,0,435,
5459.30421917813,chat,444,53,180,0,435,
5459.795445818749,chat,700,410,346,0,435,
5459.943558980646,chat,1023,123,157,0,435,
5460.547880354382,rag,1793,323,303,0,653,
5461.202387678183,chat,659,79,105,0,435,
5461.859180444415,chat,723,87,151,0,435,
5462.447094776367,chat,590,235,410,0,435,
5462.560684160474,rag,1116,201,204,0,653,
5463.871274148804,chat,632,76,235,0,435,
5464.30835506427,chat,1548,186,282,0,435,
5464.382020037018,rag,3542,638,326,0,653,
5464.582854184775,reasoning,1928,116,286,185,870,
5465.866371913942,rag,784,141,244,0,653,
5466.225870655962,chat,319,170,109,0,435,
5466.618203841688,chat,376,45,170,0,435,
5467.262976013402,rag,1292,864,184,0,653,
5467.76576745899,rag,1002,180,304,0,653,
5467.789851222943,chat,402,188,305,0,435,
5468.116963364984,chat,562,67,239,0,435,
5468.277673397658,reasoning,950,57,363,83,870,
5469.358094690026,chat,471,57,402,0,435,
5469.482290980997,reasoning,2307,461,369,212,870,
5469.736046714391,chat,357,43,116,0,435,
5470.0720355050435,rag,1322,238,142,0,653,
5470.743575125051,rag,1161,929,483,0,653,
5473.156761158106,chat,570,68,167,0,435,
5474.545272617452,chat,957,115,120,0,435,
5475.371542458593,chat,410,49,410,0,435,
5475.996052960704,chat,801,96,380,0,435,
5478.044269504121,chat,837,100,251,0,435,
5478.335937247254,rag,2392,431,180,0,653,
5478.5281241819475,chat,684,82,205,0,435,
5479.052162896312,rag,2994,539,212,0,653,
5479.538223787639,chat,209,25,265,0,435,
5479.633297459005,rag,2855,514,273,0,653,
5480.638393137026,chat,274,33,152,0,435,
5480.97366778832,reasoning,1102,269,253,266,870,
5481.0942072433445,reasoning,2788,733,363,247,870,
5482.642816666947,reasoning,651,39,224,146,870,
5484.243460521658,rag,3682,663,206,0,653,
5484.787440233952,chat,308,37,234,0,435,
5485.088413665757,rag,1153,208,291,0,653,
5485.971065245886,rag,2167,390,295,0,653,
5486.279358782196,chat,362,43,249,0,435,
5486.289766625783,chat,1126,135,78,0,435,
5486.606032409188,chat,432,52,146,0,435,
5487.053524530746,rag,1149,207,135,0,653,
5487.706193592474,chat,581,197,161,0,435,
5488.146298405914,chat,1551,186,74,0,435,
5488.939937031637,chat,451,54,70,0,435,
5491.06479977861,rag,749,598,289,0,653,
5491.173490164477,rag,1135,204,301,0,653,
5491.2594687048895,chat,455,55,219,0,435,
5491.606882175716,chat,944,521,229,0,435,
5491.7224041445925,reasoning,3833,230,687,56,870,
5492.305779041487,rag,4010,722,265,0,653,
5492.643344688753,chat,684,261,251,0,435,
5492.96853904169,reasoning,3699,222,374,242,870,
5493.033170469838,chat,612,338,218,0,435,
5493.67135090669,rag,3452,2758,298,0,653,
5496.170528634578,chat,699,84,232,0,435,
5496.32521159761,rag,6067,1092,328,0,653,
5496.631453754153,chat,496,60,410,0,435,
5497.328462702022,rag,2695,1988,163,0,653,
5497.950053508192,reasoning,1843,111,333,122,870,
5497.9819696036075,chat,182,22,178,0,435,
5499.4884764949575,chat,693,83,124,0,435,
5499.602477072381,rag,2203,1762,222,0,653,
5499.914003016653,chat,348,42,238,0,435,
5500.528599873939,chat,1180,142,96,0,435,
5502.103971209516,chat,980,118,258,0,435,
5502.371487807154,chat,863,104,154,0,435,
5502.870475446699,reasoning,825,50,713,38,870,
5503.311692380021,chat,1494,880,136,0,435,
5503.318983708787,reasoning,1897,114,282,578,870,
5503.5204397195575,chat,2024,243,71,0,435,
5504.056259972578,chat,611,73,125,0,435,
5504.946559211721,chat,623,75,314,0,435,
5505.174981413457,rag,1334,240,348,0,653,
5505.349080201076,rag,3242,584,198,0,653,
5506.114490275859,chat,846,102,90,0,435,
5506.8402732621,reasoning,1742,105,391,169,870,
5507.0996214710785,chat,808,97,103,0,435,
5508.289258620476,rag,2185,393,280,0,653,
5509.713509585722,reasoning,1000,60,244,30,870,
5509.804678673979,chat,209,104,103,0,435,
5509.95479958459,reasoning,837,50,366,458,870,
5511.1542528608425,chat,539,65,109,0,435,
5511.384647483245,chat,407,49,198,0,435,
5512.122613034833,reasoning,2171,130,413,82,870,
5512.38469059255,rag,856,154,146,0,653,
5512.814666614079,chat,734,88,161,0,435,
5513.278841376578,chat,746,90,244,0,435,
5513.695970014408,rag,1837,926,180,0,653,
5514.1739608937,chat,444,53,127,0,435,
5514.5535856684255,chat,613,74,125,0,435,
5515.561746691011,rag,823,512,397,0,653,
5515.608489447828,chat,477,57,410,0,435,
5515.828324667633,chat,206,25,326,0,435,
5515.8723502611,chat,1396,168,173,0,435,
5516.926561640034,rag,2104,379,227,0,653,
5519.046580364342,chat,1416,170,164,0,435,
5519.172843420452,chat,568,307,135,0,435,
5519.355439613795,chat,817,98,96,0,435,
5519.599900283507,chat,2398,288,68,0,435,
5519.871090304179,rag,1140,891,216,0,653,
5519.925374555059,chat,498,60,276,0,435,
5520.10518957029,rag,1443,890,266,0,653,
5520.203417018647,rag,2885,519,257,0,653,
5520.226224045309,chat,567,68,116,0,435,
5520.42893782269,chat,581,198,240,0,435,
5521.08285665601,chat,628,75,188,0,435,
5521.602512912861,chat,414,50,143,0,435,
5521.666957979421,chat,452,54,135,0,435,
5521.7519095313855,chat,841,311,190,0,435,
5522.871669166092,chat,510,221,218,0,435,
5522.955408421199,rag,5047,908,230,0,653,
5523.286249825026,rag,2019,363,267,0,653,
5523.545062312249,reasoning,4485,269,344,192,870,
5523.692022252015,chat,1475,177,360,0,435,
5523.750673178896,chat,997,351,228,0,435,
5524.091274456367,rag,2097,1373,174,0,653,
5524.185869615667,chat,438,53,110,0,435,
5524.632968450115,rag,2388,430,143,0,653,
5525.611272005652,chat,1100,132,202,0,435,
5526.102257210687,rag,2991,538,299,0,653,
5526.3649573895555,reasoning,1560,94,748,335,870,
5526.655749968249,chat,730,451,178,0,435,
5527.239395805168,rag,1540,684,144,0,653,
5527.323524652309,rag,2588,466,309,0,653,
5528.960300690725,chat,1010,387,143,0,435,
5529.318132540227,rag,697,125,255,0,653,
5529.860462129438,rag,1269,898,212,0,653,
5530.922299500287,rag,4078,734,204,0,653,
5531.1520557955255,rag,1825,328,253,0,653,
5531.310487849466,rag,3147,2209,187,0,653,
5531.967870706617,reasoning,1191,286,713,195,870,
5532.505602485043,chat,939,113,122,0,435,
5532.530708641367,reasoning,733,44,232,381,870,
5532.801014273478,reasoning,2215,133,376,129,870,
5533.177474709801,rag,5009,902,342,0,653,
5533.46593975925,rag,1517,273,243,0,653,
5534.1571013584135,chat,792,95,219,0,435,
5534.16496539853,reasoning,5054,303,385,146,870,
5534.339025069851,chat,320,38,371,0,435,
5534.440860709061,chat,597,72,84,0,435,
5534.567169206654,rag,2326,419,262,0,653,
5535.133259644694,rag,1989,358,201,0,653,
5535.202686123025,chat,1470,524,103,0,435,
5535.777431735702,chat,403,48,312,0,435,
5536.391999841837,rag,2688,484,499,0,653,
5536.4874569843405,rag,2037,1039,190,0,653,
5536.693569897485,rag,1828,329,368,0,653,
5536.938011805133,rag,1813,1007,230,0,653,
5537.271078743306,reasoning,368,22,305,266,870,
5538.446710095462,chat,847,102,237,0,435,
5538.866694872487,chat,355,43,54,0,435,
5539.071262882704,chat,1630,196,130,0,435,
5540.765630231477,rag,2958,532,231,0,653,
5541.015844542338,chat,796,96,158,0,435,
5541.104703656662,rag,3327,599,281,0,653,
5541.157179252832,reasoning,1100,208,356,177,870,
5541.794497815355,reasoning,1233,74,239,195,870,
5541.938116085479,reasoning,1670,100,462,66,870,
5542.009499645913,chat,485,58,145,0,435,
5542.062453818057,reasoning,899,54,594,102,870,
5542.158083115625,rag,1790,322,223,0,653,
5542.965669195444,chat,1362,163,271,0,435,
5543.046513368155,rag,1123,202,103,0,653,
5543.068444676007,reasoning,814,49,471,476,870,
5543.180917266973,rag,1698,306,159,0,653,
5543.539091012672,reasoning,1541,92,323,438,870,
5543.692666709732,chat,1177,141,215,0,435,
5544.121913726332,reasoning,2008,120,172,215,870,
5544.340065012189,rag,1448,261,123,0,653,
5544.588804474788,reasoning,509,31,363,63,870,
5545.15809422684,chat,363,44,198,0,435,
5545.168721158092,chat,390,47,226,0,435,
5545.44692838038,chat,561,67,147,0,435,
5545.611278058514,chat,738,89,74,0,435,
5545.779504818134,chat,343,41,202,0,435,
5546.834825939328,chat,1023,123,75,0,435,
5546.911875526602,chat,1046,126,113,0,435,
5547.817833842833,rag,2916,525,197,0,653,
5548.024337686197,rag,3328,599,221,0,653,
5548.598675423393,rag,1821,1334,260,0,653,
5548.703129418905,chat,373,222,134,0,435,
5549.791977974864,rag,1207,217,189,0,653,
5550.363062557591,reasoning,1876,113,362,244,870,
5551.153540579866,rag,2065,372,103,0,653,
5551.578833797256,rag,2410,434,210,0,653,
5551.749939675061,chat,1065,128,246,0,435,
5551.954466564699,rag,4398,792,236,0,653,
5552.271316230841,chat,532,64,154,0,435,
5553.199263943794,rag,608,109,240,0,653,
5553.669831572973,reasoning,3045,183,870,236,870,
5553.962898663572,rag,1870,838,554,0,653,
5554.011904062722,rag,3032,1719,194,0,653,
5554.146975810503,reasoning,1011,61,647,77,870,
5554.194196193659,reasoning,1712,103,212,170,870,
5554.480978064042,reasoning,1024,61,355,88,870,
5554.518755618348,reasoning,2232,134,508,251,870,
5554.810994784746,reasoning,2159,130,461,265,870,
5554.816330645561,chat,468,56,167,0,435,
5555.274683010175,chat,753,90,263,0,435,
5556.5680019507745,chat,589,71,194,0,435,
5556.754464178303,chat,269,113,106,0,435,
5557.725697141998,rag,1817,902,303,0,653,
5557.925969722762,chat,517,62,224,0,435,
5558.709045916099,chat,326,39,384,0,435,
5558.888894536329,reasoning,1019,61,404,297,870,
5559.13146759098,rag,611,110,304,0,653,
5559.86139177613,chat,276,33,103,0,435,
5561.000801353618,rag,777,140,125,0,653,
5561.441959113386,chat,583,70,138,0,435,
5561.599733409107,chat,457,55,308,0,435,
5562.539746735643,chat,329,39,149,0,435,
5562.925287803536,chat,837,100,174,0,435,
5563.10264586384,reasoning,343,21,870,292,870,
5563.15782068114,chat,627,378,146,0,435,
5563.566344513109,chat,633,76,228,0,435,
5564.2369124255565,chat,558,250,104,0,435,
5565.487379173182,rag,2324,1440,257,0,653,
5565.816760874276,chat,845,101,410,0,435,
5566.032699770966,chat,303,36,171,0,435,
5566.583303469258,chat,878,105,203,0,435,
5567.891106704248,chat,1347,613,212,0,435,
5568.4582694072815,reasoning,1961,118,427,210,870,
5569.166514100297,rag,3955,712,115,0,653,
5569.242107242026,rag,1980,356,214,0,653,
5570.050295321037,rag,4017,1993,305,0,653,
5570.245502683445,chat,1067,406,90,0,435,
5570.91040298998,chat,899,355,94,0,435,
5570.9435920843325,rag,367,66,253,0,653,
5571.054424740487,chat,395,47,167,0,435,
5571.306261728077,chat,535,64,196,0,435,
5571.907703249474,rag,700,126,142,0,653,
5572.172251036631,chat,448,54,105,0,435,
5572.671769753785,reasoning,880,53,331,625,870,
5573.028959856249,chat,378,45,162,0,435,
5573.3931044071505,rag,662,119,226,0,653,
5574.1228171379025,reasoning,975,58,438,378,870,
5576.06337467093,chat,524,63,182,0,435,
5576.746069968254,chat,1055,618,228,0,435,
5577.773804988211,rag,3125,562,184,0,653,
5577.9096786654,rag,2344,422,271,0,653,
5580.469845083184,rag,1742,314,392,0,653,
5580.666896324389,chat,1189,516,75,0,435,
5580.747897330638,chat,1423,864,154,0,435,
5581.075158250823,chat,550,66,153,0,435,
5582.104793919548,chat,571,69,131,0,435,
5582.561491984324,reasoning,3326,528,611,318,870,
5583.398654877058,chat,573,69,126,0,435,
5583.889834578467,reasoning,1481,89,323,488,870,
5583.999896486578,reasoning,2156,129,477,214,870,
5584.290021936204,chat,460,55,259,0,435,
5584.4845516074565,chat,454,191,98,0,435,
5584.689761710295,chat,506,202,157,0,435,
5586.134274000224,chat,1433,172,309,0,435,
5586.362810052701,rag,2950,1724,481,0,653,
5588.334916479954,rag,1503,271,239,0,653,
5589.476546531832,chat,679,344,181,0,435,
5589.543646089659,chat,808,387,208,0,435,
5589.559845789839,chat,418,179,110,0,435,
5590.938245551321,rag,3542,2125,134,0,653,
5592.807422294759,chat,1598,192,222,0,435,
5593.2285806292475,chat,543,65,110,0,435,
5593.648786157404,chat,705,85,74,0,435,
5593.850001252286,rag,4227,761,213,0,653,
5594.412733643198,reasoning,5548,333,202,270,870,
5594.484781261499,chat,396,48,94,0,435,
5594.8377768040755,chat,537,180,244,0,435,
5594.878716614474,chat,412,49,251,0,435,
5595.564399963644,chat,612,73,152,0,435,
5595.860259373107,chat,600,72,409,0,435,
5596.120359073939,chat,800,96,129,0,435,
5596.989079717115,reasoning,2135,128,640,269,870,
5597.761507105069,chat,459,163,301,0,435,
5598.2283793460865,chat,730,88,147,0,435,
5598.82353695469,chat,271,33,133,0,435,
5599.245900706849,chat,984,118,94,0,435,
5599.268449801521,chat,667,280,50,0,435,
5599.841010435793,rag,665,120,293,0,653,
5601.405172076481,rag,2595,467,147,0,653,
5602.1066379428985,rag,2554,1234,213,0,653,
5602.585100651761,chat,744,452,40,0,435,
5602.758617163418,chat,1176,141,294,0,435,
5603.742560606441,chat,465,161,286,0,435,
5604.128514854597,rag,930,167,235,0,653,
5604.522981865579,reasoning,3752,225,451,91,870,
5604.647040726539,chat,812,295,182,0,435,
5604.745024903469,reasoning,2719,163,366,218,870,
5605.360914065425,rag,769,138,372,0,653,
5605.439944838451,reasoning,2318,139,243,339,870,
5605.842764199169,chat,761,91,358,0,435,
5605.994432442983,chat,487,58,205,0,435,
5606.090470593573,chat,917,410,150,0,435,
5606.138487350087,rag,1634,294,141,0,653,
5606.2336080018895,reasoning,3209,193,357,139,870,
5608.560407274329,chat,1454,174,154,0,435,
5609.402193533023,chat,588,307,236,0,435,
5609.42684032563,rag,2045,1636,125,0,653,
5611.382976238862,rag,2510,452,172,0,653,
5611.7995874882645,chat,752,90,125,0,435,
5612.780354777216,chat,529,63,171,0,435,
5612.946178743179,chat,647,78,54,0,435,
5613.690356177332,rag,3668,2319,154,0,653,
5614.634178741661,chat,420,187,147,0,435,
5615.353851951,chat,1118,134,198,0,435,
5618.162462990577,reasoning,1061,64,598,270,870,
5618.74067620503,chat,686,82,218,0,435,
5618.843045051606,chat,626,75,236,0,435,
5618.8741788624175,rag,1812,914,226,0,653,
5619.398072532723,chat,928,111,189,0,435,
5620.324576525846,rag,1945,1031,373,0,653,
5620.5795998168705,reasoning,881,53,289,438,870,
5620.715277774729,chat,1713,206,175,0,435,
5620.758358176266,chat,1228,147,200,0,435,
5621.4638624776935,rag,6606,1189,134,0,653,
5621.49875846794,chat,422,51,264,0,435,
5621.703908887054,reasoning,1853,111,769,68,870,
5622.302736409994,chat,844,101,190,0,435,
5622.357093007483,chat,948,312,249,0,435,
5622.881723555794,rag,1272,229,134,0,653,
5623.678267741385,rag,2076,374,153,0,653,
5624.1693219280505,rag,2565,462,276,0,653,
5624.3424403526915,chat,593,334,100,0,435,
5624.440011679433,chat,462,55,205,0,435,
5626.380848045978,reasoning,761,46,279,148,870,
5627.1766762658735,rag,1341,599,354,0,653,
5628.313046628747,rag,976,176,195,0,653,
5628.466369199467,rag,1349,243,231,0,653,
5628.964531769618,chat,1045,602,154,0,435,
5629.415118366871,chat,409,49,69,0,435,
5629.803737662831,reasoning,2420,145,400,372,870,
5630.600045193923,reasoning,2524,151,600,294,870,
5630.6835447491885,chat,742,89,78,0,435,
5630.854997357368,reasoning,464,28,168,86,870,
5630.903876005747,rag,2058,370,157,0,653,
5631.0338389759945,chat,451,54,90,0,435,
5631.8481098299235,chat,630,76,155,0,435,
5632.548886133385,reasoning,886,53,348,60,870,
5633.318168918049,chat,307,37,130,0,435,
5634.165270734973,chat,387,46,231,0,435,
5634.416190168275,rag,2259,1277,399,0,653,
5634.52792680432,rag,3787,682,406,0,653,
5635.280555126243,reasoning,1319,79,406,241,870,
5635.321246738582,rag,2578,1503,317,0,653,
5637.254274466399,reasoning,2180,131,817,177,870,
5637.552080079425,chat,273,33,261,0,435,
5638.196865513063,chat,2048,246,181,0,435,
5638.802376089197,reasoning,2482,673,202,287,870,
5641.045616340531,rag,2633,1210,214,0,653,
5642.146926674736,reasoning,452,27,396,274,870,
5642.355815563969,reasoning,2215,133,636,430,870,
5643.450262102127,chat,323,39,293,0,435,
5643.739754909755,rag,3944,710,298,0,653,
5644.053752624753,chat,917,110,132,0,435,
5644.321473841795,chat,438,53,195,0,435,
5644.533097766227,chat,211,25,126,0,435,
5645.087581081824,rag,1161,209,258,0,653,
5646.325586346035,rag,1255,992,148,0,653,
5647.174307889058,chat,693,83,204,0,435,
5647.1956021616425,rag,2140,385,376,0,653,
5647.83974038553,chat,1967,236,236,0,435,
5648.801295214673,reasoning,2971,178,283,343,870,
5649.072426445215,rag,1764,318,208,0,653,
5649.834226310508,chat,380,46,163,0,435,
5649.840059640985,reasoning,985,59,468,421,870,
5649.969831035628,chat,1412,169,171,0,435,
5650.397269125451,chat,1494,179,118,0,435,
5650.689347201771,chat,434,179,255,0,435,
5650.735601163503,reasoning,871,52,340,250,870,
5650.885558557593,chat,283,34,191,0,435,
5651.52251547447,rag,1142,206,250,0,653,
